name,data
2018/1/12 16:00,0,48,52,0,0,0,0,0,0,0
2018/1/12 17:00,0,3,78,19,0,0,0,0,0,0
2018/1/12 18:00,0,3,19,78,0,0,0,0,0,0
2018/1/12 19:00,0,0,28,70,2,0,0,0,0,0
2018/1/12 20:00,0,0,15,84,1,0,0,0,0,0
2018/1/12 21:00,0,0,15,85,0,0,0,0,0,0
2018/1/12 22:00,0,0,12,88,0,0,0,0,0,0
2018/1/12 23:00,0,0,40,54,6,0,0,0,0,0
2018/1/13 00:00,0,0,47,53,0,0,0,0,0,0
2018/1/13 01:00,0,0,43,57,0,0,0,0,0,0
2018/1/13 02:00,0,0,63,37,0,0,0,0,0,0
2018/1/13 03:00,0,0,54,46,0,0,0,0,0,0
2018/1/13 04:00,0,4,50,46,0,0,0,0,0,0
2018/1/13 05:00,0,8,49,40,3,0,0,0,0,0
2018/1/13 06:00,0,11,43,45,1,0,0,0,0,0
2018/1/13 07:00,0,11,31,58,0,0,0,0,0,0
2018/1/13 08:00,0,0,35,58,7,0,0,0,0,0
2018/1/13 09:00,0,0,36,63,1,0,0,0,0,0
2018/1/13 10:00,0,0,23,77,0,0,0,0,0,0
2018/1/13 11:00,0,0,94,6,0,0,0,0,0,0
2018/1/13 12:00,0,75,25,0,0,0,0,0,0,0
2018/1/13 13:00,0,0,38,61,1,0,0,0,0,0
2018/1/13 14:00,0,0,0,89,11,0,0,0,0,0
2018/1/13 15:00,0,0,0,93,7,0,0,0,0,0
2018/1/13 16:00,0,0,0,84,10,6,0,0,0,0
2018/1/13 17:00,0,0,3,65,32,0,0,0,0,0
2018/1/13 18:00,0,0,3,30,60,5,2,0,0,0
2018/1/13 19:00,0,0,3,25,69,3,0,0,0,0
2018/1/13 20:00,0,0,3,18,79,0,0,0,0,0
2018/1/13 21:00,0,0,0,14,76,10,0,0,0,0
2018/1/13 22:00,0,0,0,5,89,6,0,0,0,0
2018/1/13 23:00,0,0,0,7,87,6,0,0,0,0
2018/1/14 00:00,0,0,0,8,86,6,0,0,0,0
2018/1/14 01:00,0,0,0,8,86,6,0,0,0,0
2018/1/14 02:00,0,0,0,14,86,0,0,0,0,0
2018/1/14 03:00,0,0,0,15,85,0,0,0,0,0
2018/1/14 04:00,0,0,0,17,83,0,0,0,0,0
2018/1/14 05:00,0,0,0,19,81,0,0,0,0,0
2018/1/14 06:00,0,0,0,30,70,0,0,0,0,0
2018/1/14 07:00,0,0,4,30,66,0,0,0,0,0
2018/1/14 08:00,0,0,4,13,79,4,0,0,0,0
2018/1/14 09:00,0,0,6,34,56,4,0,0,0,0
2018/1/14 10:00,0,0,11,55,34,0,0,0,0,0
2018/1/14 11:00,0,11,89,0,0,0,0,0,0,0
2018/1/14 12:00,0,100,0,0,0,0,0,0,0,0
2018/1/14 13:00,6,94,0,0,0,0,0,0,0,0
2018/1/14 14:00,0,66,34,0,0,0,0,0,0,0
2018/1/14 15:00,0,0,88,12,0,0,0,0,0,0
2018/1/14 16:00,0,0,0,94,6,0,0,0,0,0
2018/1/14 17:00,0,0,3,71,26,0,0,0,0,0
2018/1/14 18:00,0,0,2,56,25,12,5,0,0,0
2018/1/14 19:00,0,0,0,66,31,3,0,0,0,0
2018/1/14 20:00,0,0,0,67,32,1,0,0,0,0
2018/1/14 21:00,0,0,0,75,25,0,0,0,0,0
2018/1/14 22:00,0,0,0,73,27,0,0,0,0,0
2018/1/14 23:00,0,0,0,66,34,0,0,0,0,0
2018/1/15 00:00,0,0,0,81,19,0,0,0,0,0
2018/1/15 01:00,0,0,2,81,17,0,0,0,0,0
2018/1/15 02:00,0,0,2,88,10,0,0,0,0,0
2018/1/15 03:00,0,0,0,88,12,0,0,0,0,0
2018/1/15 04:00,0,0,20,73,7,0,0,0,0,0
2018/1/15 05:00,0,0,27,73,0,0,0,0,0,0
2018/1/15 06:00,0,0,28,64,8,0,0,0,0,0
2018/1/15 07:00,0,0,8,76,15,1,0,0,0,0
2018/1/15 08:00,0,0,12,57,31,0,0,0,0,0
2018/1/15 09:00,0,0,9,69,22,0,0,0,0,0
2018/1/15 10:00,0,0,15,59,26,0,0,0,0,0
2018/1/15 11:00,0,6,92,2,0,0,0,0,0,0
2018/1/15 12:00,0,100,0,0,0,0,0,0,0,0
2018/1/15 13:00,0,100,0,0,0,0,0,0,0,0
2018/1/15 14:00,0,11,85,4,0,0,0,0,0,0
2018/1/15 15:00,0,0,87,13,0,0,0,0,0,0
2018/1/15 16:00,0,0,68,28,4,0,0,0,0,0
2018/1/15 17:00,0,0,15,83,2,0,0,0,0,0
2018/1/15 18:00,0,0,5,40,53,2,0,0,0,0
2018/1/15 19:00,0,0,3,51,45,1,0,0,0,0
2018/1/15 20:00,0,0,3,75,22,0,0,0,0,0
2018/1/15 21:00,0,0,3,79,18,0,0,0,0,0
2018/1/15 22:00,0,0,0,81,19,0,0,0,0,0
2018/1/15 23:00,0,0,0,75,25,0,0,0,0,0
2018/1/16 00:00,0,0,0,85,15,0,0,0,0,0
2018/1/16 01:00,0,0,5,84,11,0,0,0,0,0
2018/1/16 02:00,0,0,5,86,9,0,0,0,0,0
2018/1/16 03:00,0,0,16,74,10,0,0,0,0,0
2018/1/16 04:00,0,0,11,83,6,0,0,0,0,0
2018/1/16 05:00,0,0,9,85,6,0,0,0,0,0
2018/1/16 06:00,0,6,19,68,7,0,0,0,0,0
2018/1/16 07:00,0,0,21,68,11,0,0,0,0,0
2018/1/16 08:00,0,0,11,69,20,0,0,0,0,0
2018/1/16 09:00,0,4,8,74,14,0,0,0,0,0
2018/1/16 10:00,0,8,42,47,3,0,0,0,0,0
2018/1/16 11:00,0,49,51,0,0,0,0,0,0,0
2018/1/16 12:00,7,93,0,0,0,0,0,0,0,0
2018/1/16 13:00,0,87,13,0,0,0,0,0,0,0
2018/1/16 14:00,0,12,88,0,0,0,0,0,0,0
2018/1/16 15:00,0,0,18,75,7,0,0,0,0,0
2018/1/16 16:00,0,0,0,74,25,1,0,0,0,0
2018/1/16 17:00,0,0,0,32,63,5,0,0,0,0
2018/1/16 18:00,0,0,0,46,46,7,1,0,0,0
2018/1/16 19:00,0,0,0,29,69,2,0,0,0,0
2018/1/16 20:00,0,0,0,31,66,3,0,0,0,0
2018/1/16 21:00,0,0,0,33,65,2,0,0,0,0
2018/1/16 22:00,0,0,0,68,32,0,0,0,0,0
2018/1/16 23:00,0,0,0,66,28,6,0,0,0,0
2018/1/17 00:00,0,0,0,90,10,0,0,0,0,0
2018/1/17 01:00,0,0,0,85,15,0,0,0,0,0
2018/1/17 02:00,0,0,4,83,13,0,0,0,0,0
2018/1/17 03:00,0,0,8,71,21,0,0,0,0,0
2018/1/17 04:00,0,0,11,82,7,0,0,0,0,0
2018/1/17 05:00,0,4,8,81,7,0,0,0,0,0
2018/1/17 06:00,0,4,8,79,9,0,0,0,0,0
2018/1/17 07:00,0,0,10,57,33,0,0,0,0,0
2018/1/17 08:00,0,0,6,65,29,0,0,0,0,0
2018/1/17 09:00,0,8,8,77,7,0,0,0,0,0
2018/1/17 10:00,0,11,68,21,0,0,0,0,0,0
2018/1/17 11:00,7,90,3,0,0,0,0,0,0,0
2018/1/17 12:00,84,16,0,0,0,0,0,0,0,0
2018/1/17 13:00,97,3,0,0,0,0,0,0,0,0
2018/1/17 14:00,0,52,48,0,0,0,0,0,0,0
2018/1/17 15:00,0,3,60,37,0,0,0,0,0,0
2018/1/17 16:00,0,3,42,55,0,0,0,0,0,0
2018/1/17 17:00,0,0,12,63,25,0,0,0,0,0
2018/1/17 18:00,0,0,12,38,45,5,0,0,0,0
2018/1/17 19:00,0,0,10,37,53,0,0,0,0,0
2018/1/17 20:00,0,0,3,44,41,3,9,0,0,0
2018/1/17 21:00,0,0,3,69,28,0,0,0,0,0
2018/1/17 22:00,0,0,3,84,13,0,0,0,0,0
2018/1/17 23:00,0,0,15,80,5,0,0,0,0,0
2018/1/18 00:00,0,0,25,72,3,0,0,0,0,0
2018/1/18 01:00,0,0,39,61,0,0,0,0,0,0
2018/1/18 02:00,0,0,60,40,0,0,0,0,0,0
2018/1/18 03:00,0,0,69,31,0,0,0,0,0,0
2018/1/18 04:00,0,4,66,30,0,0,0,0,0,0
2018/1/18 05:00,0,10,60,30,0,0,0,0,0,0
2018/1/18 06:00,0,9,60,31,0,0,0,0,0,0
2018/1/18 07:00,4,6,54,36,0,0,0,0,0,0
2018/1/18 08:00,4,6,20,70,0,0,0,0,0,0
2018/1/18 09:00,0,6,27,67,0,0,0,0,0,0
2018/1/18 10:00,0,9,41,48,2,0,0,0,0,0
2018/1/18 11:00,7,47,46,0,0,0,0,0,0,0
2018/1/18 12:00,73,27,0,0,0,0,0,0,0,0
2018/1/18 13:00,100,0,0,0,0,0,0,0,0,0
2018/1/18 14:00,0,56,42,2,0,0,0,0,0,0
2018/1/18 15:00,0,0,0,63,37,0,0,0,0,0
2018/1/18 16:00,0,0,0,2,73,25,0,0,0,0
2018/1/18 17:00,0,0,0,0,32,61,7,0,0,0
2018/1/18 18:00,0,0,0,0,16,68,16,0,0,0
2018/1/18 19:00,0,0,0,0,14,68,18,0,0,0
2018/1/18 20:00,0,0,0,0,15,73,12,0,0,0
2018/1/18 21:00,0,0,0,0,11,83,6,0,0,0
