NO.243,54.0,55.0,54.0,54.0,54.0,55.0
NO.244,56.0,57.0,56.0,56.0,56.0,57.0
NO.245,53.0,55.0,53.0,53.0,53.0,55.0
NO.246,61.0,60.0,61.0,61.0,61.0,60.0
NO.247,54.0,55.0,54.0,54.0,54.0,55.0
NO.248,54.0,55.0,54.0,54.0,54.0,55.0
NO.249,62.0,60.0,62.0,62.0,62.0,60.0
NO.250,53.0,50.0,53.0,53.0,53.0,50.0
NO.251,58.0,57.0,58.0,58.0,58.0,57.0
NO.252,54.0,50.0,54.0,54.0,54.0,50.0
NO.253,63.0,60.0,63.0,63.0,63.0,60.0
NO.254,61.0,57.0,61.0,61.0,61.0,57.0
NO.255,51.0,47.0,51.0,51.0,51.0,47.0
NO.256,57.0,55.0,57.0,57.0,57.0,55.0
NO.257,52.0,51.0,52.0,52.0,52.0,51.0
NO.258,62.0,61.0,62.0,62.0,62.0,61.0
NO.259,50.0,48.0,50.0,50.0,50.0,48.0
NO.260,60.0,61.0,60.0,60.0,60.0,61.0
NO.261,66.0,65.0,66.0,66.0,66.0,65.0
NO.262,58.0,55.0,58.0,58.0,58.0,55.0
NO.263,60.0,58.0,60.0,60.0,60.0,58.0
NO.264,59.0,57.0,59.0,59.0,59.0,57.0
NO.265,60.0,59.0,60.0,60.0,60.0,59.0
NO.266,60.0,55.0,60.0,60.0,60.0,55.0
NO.267,60.0,59.0,60.0,60.0,60.0,59.0
NO.268,59.0,56.0,59.0,59.0,59.0,56.0
NO.269,49.0,46.0,49.0,49.0,49.0,46.0
NO.270,52.0,50.0,52.0,52.0,52.0,50.0
NO.271,52.0,49.0,52.0,52.0,52.0,49.0
NO.272,50.0,53.0,50.0,50.0,50.0,53.0
NO.273,56.0,52.0,56.0,56.0,56.0,52.0
NO.274,61.0,61.0,61.0,61.0,61.0,61.0
NO.275,49.0,46.0,49.0,49.0,49.0,46.0
NO.276,51.0,50.0,51.0,51.0,51.0,50.0
NO.277,54.0,52.0,54.0,54.0,54.0,52.0
NO.278,51.0,54.0,51.0,51.0,51.0,54.0
NO.279,55.0,55.0,55.0,55.0,55.0,55.0
NO.280,52.0,53.0,52.0,52.0,52.0,53.0
NO.281,57.0,55.0,57.0,57.0,57.0,55.0
NO.282,52.0,51.0,52.0,52.0,52.0,51.0
NO.283,53.0,53.0,53.0,53.0,53.0,53.0
NO.284,57.0,56.0,57.0,57.0,57.0,56.0
NO.285,58.0,52.0,58.0,58.0,58.0,52.0
NO.286,51.0,52.0,51.0,51.0,51.0,52.0
NO.287,57.0,54.0,57.0,57.0,57.0,54.0
NO.288,59.0,58.0,59.0,59.0,59.0,58.0
NO.289,44.0,46.0,44.0,44.0,44.0,46.0
NO.290,50.0,50.0,50.0,50.0,50.0,50.0
NO.291,57.0,57.0,57.0,57.0,57.0,57.0
NO.292,58.0,59.0,58.0,58.0,58.0,59.0
NO.293,52.0,53.0,52.0,52.0,52.0,53.0
NO.294,54.0,55.0,54.0,54.0,54.0,55.0
NO.295,58.0,56.0,58.0,58.0,58.0,56.0
NO.296,53.0,52.0,53.0,53.0,53.0,52.0
NO.297,49.0,44.0,49.0,49.0,49.0,44.0
NO.298,45.0,45.0,45.0,45.0,45.0,45.0
NO.299,46.0,49.0,46.0,46.0,46.0,49.0
NO.300,53.0,52.0,53.0,53.0,53.0,52.0
NO.301,53.0,51.0,53.0,53.0,53.0,51.0
NO.302,44.0,41.0,44.0,44.0,44.0,41.0
NO.303,47.0,43.0,47.0,47.0,47.0,43.0
NO.304,44.0,49.0,44.0,44.0,44.0,49.0
NO.305,59.0,55.0,59.0,59.0,59.0,55.0
NO.306,59.0,56.0,59.0,59.0,59.0,56.0
NO.307,53.0,52.0,53.0,53.0,53.0,52.0
NO.308,56.0,57.0,56.0,56.0,56.0,57.0
NO.309,54.0,55.0,54.0,54.0,54.0,55.0
NO.310,60.0,60.0,60.0,60.0,60.0,60.0
NO.311,55.0,52.0,55.0,55.0,55.0,52.0
NO.312,49.0,49.0,49.0,49.0,49.0,49.0
NO.313,55.0,51.0,55.0,55.0,55.0,51.0
NO.314,58.0,57.0,58.0,58.0,58.0,57.0
NO.315,55.0,55.0,55.0,55.0,55.0,55.0
NO.316,50.0,50.0,50.0,50.0,50.0,50.0
NO.317,51.0,52.0,51.0,51.0,51.0,52.0
NO.318,60.0,58.0,60.0,60.0,60.0,58.0
NO.319,54.0,50.0,54.0,54.0,54.0,50.0
NO.320,51.0,54.0,51.0,51.0,51.0,54.0
NO.321,52.0,49.0,52.0,52.0,52.0,49.0
NO.322,64.0,62.0,64.0,64.0,64.0,62.0
NO.323,59.0,57.0,59.0,59.0,59.0,57.0
NO.324,50.0,49.0,50.0,50.0,50.0,49.0
NO.325,56.0,54.0,56.0,56.0,56.0,54.0
NO.326,55.0,55.0,55.0,55.0,55.0,55.0
NO.327,52.0,50.0,52.0,52.0,52.0,50.0
NO.328,47.0,46.0,47.0,47.0,47.0,46.0
NO.329,46.0,41.0,46.0,46.0,46.0,41.0
NO.330,54.0,54.0,54.0,54.0,54.0,54.0
NO.331,49.0,47.0,49.0,49.0,49.0,47.0
NO.332,60.0,61.0,60.0,60.0,60.0,61.0
NO.333,52.0,50.0,52.0,52.0,52.0,50.0
NO.334,52.0,53.0,52.0,52.0,52.0,53.0
NO.335,56.0,55.0,56.0,56.0,56.0,55.0
NO.336,46.0,48.0,46.0,46.0,46.0,48.0
NO.337,54.0,53.0,54.0,54.0,54.0,53.0
NO.338,45.0,47.0,45.0,45.0,45.0,47.0
NO.339,48.0,51.0,48.0,48.0,48.0,51.0
NO.340,59.0,60.0,59.0,59.0,59.0,60.0
NO.341,52.0,48.0,52.0,52.0,52.0,48.0
NO.342,57.0,55.0,57.0,57.0,57.0,55.0
NO.343,53.0,55.0,53.0,53.0,53.0,55.0
NO.344,49.0,45.0,49.0,49.0,49.0,45.0
NO.345,54.0,54.0,54.0,54.0,54.0,54.0
NO.346,52.0,51.0,52.0,52.0,52.0,51.0
NO.347,54.0,55.0,54.0,54.0,54.0,55.0
NO.348,60.0,58.0,60.0,60.0,60.0,58.0
NO.349,51.0,45.0,51.0,51.0,51.0,45.0
NO.350,56.0,56.0,56.0,56.0,56.0,56.0
NO.351,50.0,49.0,50.0,50.0,50.0,49.0
NO.352,54.0,55.0,54.0,54.0,54.0,55.0
NO.353,58.0,58.0,58.0,58.0,58.0,58.0
NO.354,50.0,46.0,50.0,50.0,50.0,46.0
NO.355,49.0,56.0,49.0,49.0,49.0,56.0
NO.356,58.0,59.0,58.0,58.0,58.0,59.0
NO.357,48.0,48.0,48.0,48.0,48.0,48.0
NO.358,56.0,53.0,56.0,56.0,56.0,53.0
NO.359,50.0,49.0,50.0,50.0,50.0,49.0
NO.360,48.0,45.0,48.0,48.0,48.0,45.0
NO.361,55.0,51.0,55.0,55.0,55.0,51.0
NO.362,52.0,51.0,52.0,52.0,52.0,51.0
NO.363,49.0,45.0,49.0,49.0,49.0,45.0
NO.364,47.0,45.0,47.0,47.0,47.0,45.0
NO.365,50.0,45.0,50.0,50.0,50.0,45.0
NO.366,55.0,57.0,55.0,55.0,55.0,57.0
NO.367,55.0,54.0,55.0,55.0,55.0,54.0
NO.368,48.0,49.0,48.0,48.0,48.0,49.0
NO.369,54.0,55.0,54.0,54.0,54.0,55.0
NO.370,53.0,52.0,53.0,53.0,53.0,52.0
NO.371,58.0,59.0,58.0,58.0,58.0,59.0
NO.372,58.0,57.0,58.0,58.0,58.0,57.0
NO.373,51.0,46.0,51.0,51.0,51.0,46.0
NO.374,54.0,56.0,54.0,54.0,54.0,56.0
NO.375,47.0,50.0,47.0,47.0,47.0,50.0
NO.376,54.0,56.0,54.0,54.0,54.0,56.0
NO.377,53.0,52.0,53.0,53.0,53.0,52.0
NO.378,55.0,53.0,55.0,55.0,55.0,53.0
NO.379,54.0,53.0,54.0,54.0,54.0,53.0
NO.380,49.0,54.0,49.0,49.0,49.0,54.0
NO.381,51.0,53.0,51.0,51.0,51.0,53.0
NO.382,48.0,52.0,48.0,48.0,48.0,52.0
NO.383,48.0,48.0,48.0,48.0,48.0,48.0
NO.384,55.0,58.0,55.0,55.0,55.0,58.0
NO.385,50.0,51.0,50.0,50.0,50.0,51.0
NO.386,48.0,52.0,48.0,48.0,48.0,52.0
NO.387,52.0,53.0,52.0,52.0,52.0,53.0
NO.388,53.0,55.0,53.0,53.0,53.0,55.0
NO.389,53.0,57.0,53.0,53.0,53.0,57.0
NO.390,49.0,49.0,49.0,49.0,49.0,49.0
NO.391,55.0,53.0,55.0,55.0,55.0,53.0
NO.392,58.0,54.0,58.0,58.0,58.0,54.0
NO.393,52.0,51.0,52.0,52.0,52.0,51.0
NO.394,51.0,51.0,51.0,51.0,51.0,51.0
NO.395,58.0,57.0,58.0,58.0,58.0,57.0
NO.396,50.0,52.0,50.0,50.0,50.0,52.0
NO.397,57.0,56.0,57.0,57.0,57.0,56.0
NO.398,52.0,49.0,52.0,52.0,52.0,49.0
NO.399,56.0,54.0,56.0,56.0,56.0,54.0
NO.400,53.0,53.0,53.0,53.0,53.0,53.0
NO.401,52.0,53.0,52.0,52.0,52.0,53.0
NO.402,57.0,57.0,57.0,57.0,57.0,57.0
NO.403,48.0,47.0,48.0,48.0,48.0,47.0
NO.404,49.0,53.0,49.0,49.0,49.0,53.0
NO.405,44.0,48.0,44.0,44.0,44.0,48.0
NO.406,56.0,55.0,56.0,56.0,56.0,55.0
NO.407,48.0,49.0,48.0,48.0,48.0,49.0
NO.408,54.0,49.0,54.0,54.0,54.0,49.0
NO.409,50.0,51.0,50.0,50.0,50.0,51.0
NO.410,56.0,58.0,56.0,56.0,56.0,58.0
NO.411,54.0,53.0,54.0,54.0,54.0,53.0
NO.412,53.0,54.0,53.0,53.0,53.0,54.0
NO.413,53.0,54.0,53.0,53.0,53.0,54.0
NO.414,54.0,55.0,54.0,54.0,54.0,55.0
NO.415,50.0,53.0,50.0,50.0,50.0,53.0
NO.416,56.0,57.0,56.0,56.0,56.0,57.0
NO.417,49.0,54.0,49.0,49.0,49.0,54.0
NO.418,56.0,55.0,56.0,56.0,56.0,55.0
NO.419,48.0,56.0,48.0,48.0,48.0,56.0
NO.420,51.0,55.0,51.0,51.0,51.0,55.0
NO.421,54.0,57.0,54.0,54.0,54.0,57.0
NO.422,50.0,54.0,50.0,50.0,50.0,54.0
NO.423,54.0,56.0,54.0,54.0,54.0,56.0
NO.424,52.0,55.0,52.0,52.0,52.0,55.0
NO.425,49.0,50.0,49.0,49.0,49.0,50.0
NO.426,58.0,56.0,58.0,58.0,58.0,56.0
NO.427,52.0,54.0,52.0,52.0,52.0,54.0
NO.428,58.0,61.0,58.0,58.0,58.0,61.0
NO.429,49.0,52.0,49.0,49.0,49.0,52.0
NO.430,55.0,53.0,55.0,55.0,55.0,53.0
NO.431,56.0,59.0,56.0,56.0,56.0,59.0
NO.432,42.0,48.0,42.0,42.0,42.0,48.0
NO.433,62.0,63.0,62.0,62.0,62.0,63.0
NO.434,45.0,45.0,45.0,45.0,45.0,45.0
NO.435,46.0,51.0,46.0,46.0,46.0,51.0
NO.436,59.0,59.0,59.0,59.0,59.0,59.0
NO.437,61.0,62.0,61.0,61.0,61.0,62.0
NO.438,54.0,56.0,54.0,54.0,54.0,56.0
NO.439,49.0,54.0,49.0,49.0,49.0,54.0
NO.440,53.0,52.0,53.0,53.0,53.0,52.0
NO.441,55.0,57.0,55.0,55.0,55.0,57.0
NO.442,44.0,47.0,44.0,44.0,44.0,47.0
NO.443,54.0,53.0,54.0,54.0,54.0,53.0
NO.444,48.0,48.0,48.0,48.0,48.0,48.0
NO.445,52.0,52.0,52.0,52.0,52.0,52.0
NO.446,52.0,53.0,52.0,52.0,52.0,53.0
NO.447,58.0,57.0,58.0,58.0,58.0,57.0
NO.448,53.0,53.0,53.0,53.0,53.0,53.0
NO.449,45.0,48.0,45.0,45.0,45.0,48.0
NO.450,62.0,60.0,62.0,62.0,62.0,60.0
NO.451,48.0,50.0,48.0,48.0,48.0,50.0
NO.452,48.0,54.0,48.0,48.0,48.0,54.0
NO.453,48.0,50.0,48.0,48.0,48.0,50.0
NO.454,53.0,55.0,53.0,53.0,53.0,55.0
NO.455,43.0,48.0,43.0,43.0,43.0,48.0
NO.456,54.0,55.0,54.0,54.0,54.0,55.0
NO.457,55.0,57.0,55.0,55.0,55.0,57.0
NO.458,49.0,50.0,49.0,49.0,49.0,50.0
NO.459,54.0,53.0,54.0,54.0,54.0,53.0
NO.460,43.0,47.0,43.0,43.0,43.0,47.0
NO.461,46.0,47.0,46.0,46.0,46.0,47.0
NO.462,39.0,43.0,39.0,39.0,39.0,43.0
NO.463,47.0,52.0,47.0,47.0,47.0,52.0
NO.464,46.0,54.0,46.0,46.0,46.0,54.0
NO.465,45.0,47.0,45.0,45.0,45.0,47.0
NO.466,52.0,55.0,52.0,52.0,52.0,55.0
NO.467,59.0,60.0,59.0,59.0,59.0,60.0
NO.468,47.0,52.0,47.0,47.0,47.0,52.0
NO.469,55.0,55.0,55.0,55.0,55.0,55.0
NO.470,50.0,53.0,50.0,50.0,50.0,53.0
NO.471,52.0,50.0,52.0,52.0,52.0,50.0
NO.472,48.0,50.0,48.0,48.0,48.0,50.0
NO.473,51.0,53.0,51.0,51.0,51.0,53.0
NO.474,49.0,50.0,49.0,49.0,49.0,50.0
NO.475,51.0,57.0,51.0,51.0,51.0,57.0
NO.476,49.0,53.0,49.0,49.0,49.0,53.0
NO.477,52.0,53.0,52.0,52.0,52.0,53.0
NO.478,46.0,52.0,46.0,46.0,46.0,52.0
NO.479,48.0,50.0,48.0,48.0,48.0,50.0
NO.480,54.0,52.0,54.0,54.0,54.0,52.0
NO.481,48.0,51.0,48.0,48.0,48.0,51.0
NO.482,50.0,48.0,50.0,50.0,50.0,48.0
